Label,Tweet,Tweet_clean
1,"Bukan tidak mendukung atau mendoakan, cuma menyikapi apa yang ada, itu pilihanmu dan berupayalah mempertahankannya...disini aku dari jauh seharusnya bahagia tapi melihatmu sedih aku jadi pudar...seperti saat kala itu menerima undangan pernikahanmu.","['dukung', 'doa', 'sikap', 'pilih', 'upaya', 'tahan', 'bahagia', 'lihat', 'sedih', 'pudar', 'terima', 'undang', 'nikah']"
1,"Oh iya, ibu nya ngelahirin anak ke 3 yaitu cewek tpi gak tahu tahun berapa nya. Lanjut yg tadi, baru aja setahun di kasih kenikmatan datang lgi ujian buat si ibu kali ini mungkin berat. Dia di tinggal suaminya meninggal.","['lahir', 'anak', 'perempuan', 'tahun', 'nikmat', 'uji', 'berat', 'tinggal', 'suami', 'tinggal']"
1,"mau cerita kesiapa kalau udah kayak begini? hancur hidup ini pikirin dong gimana hati aku sedih, aku nangis sampai menetes air mata ini kayaknya lirik lagu sayang pia palen deh wkwkw","['cerita', 'siapa', 'hancur', 'hidup', 'pikir', 'hati', 'sedih', 'tangis', 'tetes', 'air', 'mata', 'lirik', 'lagu', 'sayang']"
1, Turut berduka cita buat kawan a. Semoga. Keluarga yg di tinggalkan a. Bisa di beri kesabaran & meridoi kepergian alm.. #sajete #wani,"['duka', 'cita', 'kawan', 'moga', 'keluarga', 'tinggal', 'sabar', 'meridoi', 'pergi', 'alm']"
1,Salah satu efek merapi sama bom bagi orang yang mau bikin event. Negara lain takut ke Jogja dan Indonesia karena. Jadi aku lagi ada event internasional dan beberapa negara belum konfirmasi karena takut sama merapi sama teror juga. Moga merapi lekas reda :) moga ngga ada bom lagi.,"['salah', 'efek', 'rapi', 'bom', 'orang', 'bikin', 'acara', 'negara', 'takut', 'indonesia', 'acara', 'internasional', 'negara', 'konfirmasi', 'takut', 'rapi', 'teror', 'moga', 'rapi', 'lekas', 'reda', 'moga', 'bom']"
1,Orang yg pernah kalah dalam pertarungan POLITIK sulit untuk bisa disembuhkan Karena mereka tdk bs meraih impian dan sdh kehilangan banyak Harta.,"['orang', 'kalah', 'tarung', 'politik', 'sulit', 'sembuh', 'raih', 'impi', 'hilang', 'harta']"
1,"Ngga ada sinyal di rumah, membuatku banyak berpikir, berpikir doang tapi, pikiran ke mana mana jadinya dilema, random.. Tapi pasti ada dia :(","['rumah', 'buat', 'pikir', 'pikir', 'pikir', 'dilema', 'random']"
1,"Bagi anda anda yg dianugerahi gigi rapi dari lahir, bersyukurlah ! Karena pake behel ternyata lebih sakit daripada sakit hati. #menurutguesih","['anugerah', 'gigi', 'rapi', 'lahir', 'syukur', 'pakai', 'behel', 'sakit', 'sakit', 'hati']"
1,"Akhirnya ingin berkata juga, aku ga mau sakit, knp migrain ini harus dtg saat lagi banyak masalah yg membutuhkan tenaga mikir, apalagi bentar lg harus mudik. Ya Allah kenapa coba ","['sakit', 'migrain', 'butuh', 'tenaga', 'pikir', 'bentar', 'mudik', 'allah', 'coba']"
1,"Udah semingguan ga ada kabar wkwk Akunya sibuk ngurus rapot sama ijazah anak :""( Terus ga nanya kabarnya dia juga selama seminggu sedih rasanya, Sahabat macam apa kamu","['minggu', 'kabar', 'aku', 'sibuk', 'urus', 'rapot', 'ijazah', 'anak', 'kabar', 'minggu', 'sedih', 'sahabat']"
1,Maling digebukin sampai bonyok banget apalagi sampai dibakar dan dibunuh kasihan lihatnya.,"['maling', 'digebukin', 'bonyok', 'banget', 'bakar', 'bunuh', 'kasihan', 'lihat']"
1,"Woah... buat urusan difitnah, dimusuhin, dibikin gamau sekolah gara2 gaada yg mau temenan, trauma setiap minggu malam karena besok paginya sekolah, dibikin malu didepan banyak orang. Aku sudah melewati itu semua.","['urus', 'fitnah', 'musuh', 'sekolah', 'gara', 'temenan', 'trauma', 'minggu', 'malam', 'besok', 'pagi', 'sekolah', 'malu', 'depan', 'orang', 'lewat']"
1,"Rencana gak pulang mau garap project, ternyata gak tersentuh sama sekali.. Tau gini mah, pulang weh dr minggu kemaren.. hm, hikmah ramadhan: mungkin emang perlu melewati ini, yah buat belajar aja","['rencana', 'pulang', 'garap', 'project', 'sentuh', 'pulang', 'minggu', 'kemarin', 'hikmah', 'ramadhan', 'lewat', 'ajar']"
1,"Siapa yg melakukan itu ke aku? Ya, teman-teman yg mostly adalah perempuan juga. Udah ga heran ngeliat perempuan dijahatin sesama perempuan. Aku pun mengalami","['teman', 'teman', 'banyak', 'perempuan', 'heran', 'lihat', 'perempuan', 'jahat', 'perempuan', 'alami']"
1,"13:23 WIB Saya benar benar kehilangan sosok laki laki yang merawat saya dari kecil, mendidik saya, merawat saya, melindungi saya, Dan saya benar benar kehilangan. Semoga tenang disana, semoga anakmu ini bisa menjadi anak yang berguna ","['hilang', 'sosok', 'laki', 'laki', 'rawat', 'didik', 'rawat', 'lindung', 'hilang', 'moga', 'tenang', 'sana', 'moga', 'anak', 'anak', 'guna']"
1,"video yg diatas yg tulisannya ""dulu"" itu pas kapan? Di ILC jg ya? Bahas tentang apa itu? Iya kecewa sama Pak Mahfud. #IslamSelamatkanNegeri #SedihRasanya","['video', 'atas', 'tulis', 'ilc', 'bahas', 'kecewa', 'mahfud']"
1,"Innalillahi wa inna ilaihi rajiun. Kabar duka kembali menyelimuti Aceh. Pewaris Kesultanan Aceh dikabarkan meninggal dunia di Kota Mataram (NTB), Rabu (6/6/2018) sekira pukul 06.45 WITA. [URL]","['innalillahi', 'inna', 'ilaihi', 'rajiun', 'kabar', 'duka', 'limut', 'aceh', 'waris', 'sultan', 'aceh', 'kabar', 'tinggal', 'dunia', 'kota', 'mataram', 'ntb', 'rabu', 'sekira']"
1,"Yang pengen S2 tapi terasa sulit sekali menggapainya. Yang sudah dapat anugerah jalan mudah untuk S2 malah nggak mau. Ya Allah, kok begini dunia ini Engkau ciptakan?","['sulit', 'gapai', 'anugerah', 'jalan', 'mudah', 'allah', 'dunia', 'engkau', 'cipta']"
1,"langsung ku block aja ya, maaf ni bagi temen temen yang sudah memilih jalan sendiri setidaknya jangan lah kayak gitu, kita ada jalan masing masing loh, jujur sedih aku liat alat musik di hancurkan gitu.","['langsung', 'blokir', 'maaf', 'teman', 'teman', 'pilih', 'jalan', 'jalan', 'jujur', 'sedih', 'lihat', 'alat', 'musik', 'hancur']"
1,"Ijazah mendadak nyelip tu, langsung tiba2 kebayang perjuangan dikampus, penelitian, skripsi. Emang ya kudu gak ada dulu, baru berasa bingungnya.","['ijazah', 'dadak', 'nyelip', 'langsung', 'bayang', 'juang', 'kampus', 'teliti', 'skripsi', 'bingung']"
1,"Kasihan karyawan bapakku ini, mau lebaran malah jatuh sakit dan masuk rumah. Dan sekarang mudik terlalu cepat ke kampung halaman. Gusti Allah kadang memberikan hal yang tidak terpikirkan oleh manusia. Sebagai manusia ya cuma bisa menerima.","['kasihan', 'karyawan', 'bapak', 'lebaran', 'jatuh', 'sakit', 'masuk', 'rumah', 'mudik', 'cepat', 'kampung', 'halaman', 'gusti', 'allah', 'kadang', 'pikir', 'manusia', 'manusia', 'terima']"
1,"Kehilangan lagi salah satu karyawan, dan tepat sebelum lebaran. Kembali lagi aku dipusingkan untuk mencari penggantinya, karena mencari karywan di pabrik tahu susah dibandingkan nyari orang untuk jd tukang parkir.","['hilang', 'salah', 'karyawan', 'lebaran', 'pusing', 'cari', 'ganti', 'cari', 'karywan', 'pabrik', 'susah', 'banding', 'cari', 'orang', 'tukang', 'parkir']"
1,"Banyak sekali mualaf yang baru belajar Islam 1-3 tahun, tapi ilmu agamanya sudah luar biasa. Tapi saya yang dari kecil muslim, ilmu agamanya jauh banget. Ya ini namanya malu.. Banget, kecewa sama diri sendiri.","['mualaf', 'ajar', 'islam', 'ilmu', 'agama', 'muslim', 'ilmu', 'agama', 'banget', 'nama', 'malu', 'banget', 'kecewa']"
1,"Walopun lebaran msh lama nuansa maaf memaafkan sdh menyebar kemana2 .Td ke ATM,Katanya Maaf saldo anda tdk mencukupi. Gw coba telepon tmn ,eh operator jg minta maaf. Katanya Maaf pulsa anda tdk cukup utk melakukan panggilan ini #recehkantwitter","['lebaran', 'nuansa', 'maaf', 'maaf', 'sebar', 'atm', 'maaf', 'saldo', 'cukup', 'coba', 'telepon', 'teman', 'operator', 'maaf', 'maaf', 'pulsa', 'panggil']"
1,"Andai ID-MY guna pasport, malam ni sy dh sampai MY lagi. Itulah hidup selalu dihadapkan dengan pilihan. Mau tak mau salah satu harus direlakan.","['andai', 'pasport', 'malam', 'hidup', 'hadap', 'pilih', 'salah', 'rela']"
1,Gapapa... gue udah berusaha untuk sblm lebaran dari kapan tau tp dospem malah ke luar negri pas tgl tgl sidang :)) kering sudah air mata ini,"['usaha', 'lebaran', 'dosen', 'bimbing', 'negeri', 'tanggal', 'tanggal', 'sidang', 'kering', 'air', 'mata']"
1,"Ini kasus yg kedua, sebelumnya sy sempat kena tipu dan account saldo gopay sy hangus, [USERNAME] perlu ada peningkatan keamanan lg supaya g kejadian terus seperti ini","['kena', 'tipu', 'akun', 'saldo', 'hangus', 'tingkat', 'aman', 'jadi']"
1,"Diminta temen bantuin bungkus kado untuk istrinya sebagai hadiah ultah pernikahan. Terus disuruh juga sekalian selipkan quote romantis. Saya ahlinya, katanya. Dalam hati sedih, tau :)","['teman', 'bantu', 'bungkus', 'kado', 'istri', 'hadiah', 'ulang', 'nikah', 'suruh', 'selip', 'kutip', 'romantis', 'ahli', 'hati', 'sedih']"
1,"Waktu terasa lamban berjalan, di teriknya siang, perut yang menahan walau diizinkan makan. capek banget ya, nggak puasa serasa lebih dari puasa sahur enggak temen kantor puasa semua.","['lamban', 'jalan', 'terik', 'siang', 'perut', 'tahan', 'izin', 'makan', 'capek', 'banget', 'puasa', 'puasa', 'sahur', 'teman', 'kantor', 'puasa']"
1,"Dulu jaman putih abu-abu rasanya pengen cepet kuliah, eh sekarang pas udah kuliah mikir berat rasanya jadi ngebet pengen nikah :"" #recehkantwitter","['zaman', 'putih', 'abu', 'abu', 'cepat', 'kuliah', 'kuliah', 'pikir', 'berat', 'nikah']"
1,"Percayalah dik, tidak ada yang lebih sakit selain lupa bawa kaca mata saat di perpustakaan. Nempel-nempel dah muka gue ke monitor.. Itu masalah banget sih [URL]","['percaya', 'sakit', 'lupa', 'bawa', 'kaca', 'mata', 'pustaka', 'tempel', 'tempel', 'muka', 'monitor', 'banget']"
1,"Gila sih, cuti ditolak. Di antara 135 org paling sendirian yg blm pernah balik ke rumah. ""Lu sih pong, ada libur panjang ga langsung kabur.""","['gila', 'cuti', 'tolak', 'orang', 'rumah', 'libur', 'langsung', 'kabur']"
1,Padahal engga sampai 24 jam Allah udah kasih jawaban atas masalahku. Aku saja yang terlalu buru-buru berburuk sangka. Astagfirullahalazim maafin dian ya Allah :(,"['jam', 'allah', 'kasih', 'masalah', 'buru', 'buru', 'buruk', 'sangka', 'astagfirullahalazim', 'maaf', 'allah']"
1,"Iya e mas aku cuma mentingin ngaji dan ngejar khataman dulu. Ndak bisa tiap waktu ngabarin halo kamu lagi ngapain. Kalo cuma jadi bahan biar kuat merasa tersakiti banget mah,mas ngapain dulu mau sama aku ehe","['kaji', 'kejar', 'khatam', 'kabar', 'bahan', 'kuat', 'sakit', 'banget']"
1,Di kereta duduk seberang sama pasangan bapak2 dan ibu2 yang tidurnya pelukan terus dari Jogja sampe lewat Cirebon. Sampe Jakarta sepertinya aku kena sakit gula :(,"['kereta', 'duduk', 'seberang', 'pasang', 'tidur', 'peluk', 'kena', 'sakit', 'gula']"
1,"Penghasilan bersih 10 jt aja kadang berasa ga cukup kalo gaya hidupnya ketinggian. Mau berapapun penghasilan, yang penting 1 sih. Manajemen keuangan harus bagus. Kalo gw dan istri sangat buruk. Makanya sampe skrg belom beli rumah, sedih rasanya","['hasil', 'bersih', 'juta', 'kadang', 'gaya', 'hidup', 'tinggi', 'hasil', 'manajemen', 'uang', 'bagus', 'istri', 'buruk', 'beli', 'rumah', 'sedih']"
1,Saya sedih sekaligus kagum. Kalau ada kesempatan untuk melakukan hal yang sama pasti saya akan lakukan. Saya yakin dia pun juga tidak ragu untuk melakukan penyelamatan tersebut. Rest in Peace Razzan. [URL],"['sedih', 'kagum', 'sempat', 'laku', 'ragu', 'selamat', 'istirahat', 'peace']"
1,"Ya allah beri ia pacar baru, yang menerima dan gak pelit yang mau bayarin makan yang suka ngajak duluan yang gak rewel. Biar sakit hatinya ilang. amin","['allah', 'pacar', 'terima', 'pelit', 'bayar', 'makan', 'suka', 'ajak', 'duluan', 'rewel', 'sakit', 'hati', 'hilang', 'amin']"
1,"iya maunya juga nikah. tapi..... Laki-lakinya mana kamu sih enak punya calon. lah aku? Sendirian dan kesepian, bantal guling mau dipeluk aja hamdalah","['mau', 'nikah', 'laki', 'laki', 'enak', 'calon', 'sepi', 'bantal', 'guling', 'peluk', 'hamdalah']"
1,"Sebagai anggota komite medik di RS tempat sy bekerja, kami kdg membicarakan death case di rapat komite medik. Membicarakan pasien yg meninggal dlm perawatan di RS bagaimanapun tidak pernah menyenangkan walopun bukan pasien sendiri pun","['anggota', 'rumah', 'sakit', 'kadang', 'bicara', 'death', 'case', 'rapat', 'bicara', 'pasien', 'tinggal', 'awat', 'rumah', 'sakit', 'senang', 'pasien']"
1,"Salah seorang teman bertanya, sakit mana dengan sakit hati? Jika sy dapatkan rasa sakit yg sama saat patah hati dengan rasa sakit saat mendapat tindakan dokter, yakinlah sy tak hanya mengatakan ""iya"" saat dia minta maaf. Mungkin akan ada pelajaran buat ia pahami ""sakit"" itu apa","['salah', 'teman', 'sakit', 'sakit', 'hati', 'dapat', 'sakit', 'patah', 'hati', 'sakit', 'tindak', 'dokter', 'yakin', 'maaf', 'ajar', 'paham', 'sakit']"
1,"Dari tadi hidung meler trs wkt terawih, tenggorokan rasanya sakit. Yaps setelah memakan ini jd mencair semuanya hehehe [URL]","['hidung', 'meler', 'terawih', 'tenggorok', 'sakit', 'makan', 'cair']"
1,"Ngebahas travel emang membuka luka lama.. dari serangkaian luka yg bisa dibuat agen travel dan oknumnya, hal buruk apa yang bisa terjadi pada kamu?","['bahas', 'travel', 'buka', 'luka', 'rangkai', 'luka', 'agen', 'travel', 'oknum', 'buruk']"
1,"RT [USERNAME] Dia suka mengopi, tapi tidak bersamamu. Dia suka jalan-jalan, tapi bukan jalan denganmu. Dia suka apa saja yang juga kau suka, tapi dia tidak menyukaimu.. Sakit banget rasanya","['suka', 'kopi', 'sama', 'suka', 'jalan', 'jalan', 'jalan', 'dengan', 'suka', 'suka', 'suka', 'sakit', 'banget']"
1,"Sedih dan mendengarkan lagu-lagu sedih. Bukan liriknya, melainkan musiknya saja untuk menemani malam ini karena ku yakin ku tak bisa tidur cepat malam ini","['sedih', 'dengar', 'lagu', 'lagu', 'sedih', 'lirik', 'musik', 'teman', 'malam', 'tidur', 'cepat', 'malam']"
1,"ini kakinya diapain sih harusnya ya ampun sakit banget nyeri. orang rumah udah pada jengah kali ya, aku aduh-aduh mulu gara2 serangan mendadak di kaki","['kaki', 'ampun', 'sakit', 'banget', 'nyeri', 'orang', 'rumah', 'jengah', 'aduh', 'aduh', 'gara', 'serang', 'dadak', 'kaki']"
1,Hampir 7 taun di jogja. Skrng lagi packing perasaan kemarin udah di cicil di bawa pulang. Tapi tetep masih aja berasa banyak. Padahal bajunya itu2 aja.,"['asa', 'kemarin', 'cicil', 'bawa', 'pulang', 'baju']"
1,"[USERNAME] [USERNAME] salah satunya krna terutama pejabat negeri ini suka mencari cari kesalahan / kelemahan pejabat lainnya, bukan sama sama cari solusi bagaimana bangsa ini bisa maju dan berkarya..","['salah', 'satu', 'jabat', 'negeri', 'suka', 'cari', 'cari', 'salah', 'lemah', 'jabat', 'cari', 'solusi', 'bangsa', 'maju', 'karya']"
1,"Udah abis tuh bpk aku marahin, Ya Allah pak bpk yakin ga jemput saya nih cm krn feeling aja, percaya tuh sm Allah pak.. Tp bapanya menolak. Lalu tinggallah daku sendiri tiada yg menemani di kosan segede itu. ","['habis', 'marah', 'allah', 'jemput', 'percaya', 'allah', 'bapa', 'tolak', 'tinggal', 'teman', 'gede']"
1,"Gabisa tidur! Males bongkarin, tidur pake jeans, berharap segera pagi. Pagi tiba, lgsg naik bus pertama yg lewat depan kos. dengan koperku. Sampe Malang dg kudu nangis. Tak kusangka ada travel agent yg sedemikian busuk.","['tidur', 'malas', 'bongkar', 'tidur', 'pakai', 'jeans', 'harap', 'pagi', 'pagi', 'langsung', 'bus', 'koper', 'malang', 'tangis', 'sangka', 'travel', 'agent', 'busuk']"
1,hati kecil ini selalu berkata jujur. dan selalu membuat penyesalan setelah apa yang dilakukan itu salah. selalau mengingat bagai mana cara keluar dari zona yang kelam menuju kebenaran. hidup ituh pilihan ! berlaku baik atau pudar ketulusan.,"['hati', 'jujur', 'sesal', 'salah', 'lalau', 'zona', 'kelam', 'benar', 'hidup', 'pilih', 'laku', 'pudar', 'tulus']"
1,"Dari siang sampe sekarang perut udah gak karuan, susah ngejelasin gimana sakitnya karna emg beda bgt sama hamil yg pertama, bukan ngerasain perut kenceng atau kontraksi atau keram lainnya, tapi lebih ke mual dan di kocok ke level yang lebih parah ","['siang', 'perut', 'karuan', 'susah', 'sakit', 'beda', 'banget', 'hamil', 'perut', 'kencang', 'kontraksi', 'keram', 'mual', 'kocok', 'level', 'parah']"
1,kadang pulang cerita ke anak istri abis nonton konser a b c dan gratis krn sembari kerja. tapi... tiap anaknya nanya konser ina itu kelewatan. sedih. #yha.,"['kadang', 'pulang', 'cerita', 'anak', 'istri', 'habis', 'tonton', 'konser', 'gratis', 'sembari', 'kerja', 'anak', 'konser', 'lewat', 'sedih']"
1,Aku tidak mampu... Mencegah hatiku untuk tidak terus merindukanmu.. Meski aku sadar bahwa rasa rindu ini hanya akan membuatku bertambah sakit dan sedih.,"['cegah', 'hati', 'rindu', 'sadar', 'rindu', 'buat', 'tambah', 'sakit', 'sedih']"
1,"Terkejut diri ini kan. Lalu perut ku bunyi, akhirnya ku putuskan utk searching dimane foodcourt nya. Eh pas searching, no signal breh. Tri ku di thamrin dan tanabang tidak berfungsi samsek.","['kejut', 'perut', 'bunyi', 'putus', 'cari', 'dimane', 'foodcourt', 'cari', 'breh', 'fungsi']"
1,"[USERNAME] Cibiru entah kenapa gitu, daya tariknya kenceng banget skrg. Tapi apa daya, bentar lagi mau gak mau harus siap ninggalin dan sakit hati -_-","['daya', 'tarik', 'kencang', 'banget', 'daya', 'bentar', 'tinggal', 'sakit', 'hati']"
1,"Pernah gak kalian ngerasain dulu kalian pernah amat sangat menginginkan sesuatu dan berjuang mati matian buat dapetinnya. Tapi suatu saat kalian berhadapan sangat dekat dgn hal tersebut dan tatap dalam lalu terlintas pikiran... ""wait, kayaknya sekarang aku udah gak mau ini lagi deh""","['juang', 'mati', 'mati', 'dapetinnya', 'hadap', 'tatap', 'lintas', 'pikir', 'tunggu']"
1,"tadi ke raacha karna bm tomyam nya, tiba tiba masnya yg nyiapin meja bilang ""kok mukanya kaya ga asing?! sering kesini ya"" wkwkwk mas nya tau aja :(","['mas', 'meja', 'bilang', 'muka', 'asing']"
1,Lost 3kg in a month gara2 kerjaan yang cukup bikin stres. Padahal dari zaman kuda susah banget nurunin sekilo doang. Daku tersenyum perih [URL],"['hilang', 'gara', 'kerja', 'bikin', 'stress', 'zaman', 'kuda', 'susah', 'banget', 'turun', 'kilo', 'senyum', 'perih']"
1,Keinginanku utk membeli ini itu seketika terhenti krn 1 kalimat Emang punya duit? Cuma nyokap doang yg bisa ngomong gitu krn gmn ea kan beli pake uang jajan dari siapa ,"['ingin', 'beli', 'henti', 'kalimat', 'uang', 'omong', 'beli', 'pakai', 'uang', 'jajan']"
1,"Iya aku baru ingat dia dulu pernah lelah menunggu aku yang menganggapnya hanya teman, dan saat ini aku yang lelah menunggumu untuk kembali memelukku lagi.","['lelah', 'tunggu', 'anggap', 'teman', 'lelah', 'tunggu', 'peluk']"
1,"Apapun yg terjadi aku tdk boleh menjadi seorang yg selalu bersedih. Kalo memang mungkin bukan dia yg menginginkan mu, mungkin ada dia luar sana yg msih menginginkan mu.","['apa', 'sedih']"
1,Wktu masih jaman sekolah kalau ada laki2 yg suka boro2 mau nanggepin ..yg ada malu nya minta ampun smpe tuh laki malah d musuhin!! Tp bocah jaman skrng jomblo bentar galau nya minta ampun  ..gmn klau mereka kaya gua yg jomblo 7 tahun  #OldMoneyGakNgerasain,"['zaman', 'sekolah', 'laki', 'suka', 'boro', 'tanggap', 'malu', 'ampun', 'laki', 'musuh', 'bocah', 'zaman', 'jomblo', 'bentar', 'galau', 'ampun', 'jomblo']"
1,"Menamai, tapi lupa memaknai. Memenangkan, tapi enggan menenangkan. Mendewakan, tapi tidak saling mendewasakan Mencintai, tapi gemar mengintai Akhirnya memutuskan putus dan sakit hati lagi","['nama', 'lupa', 'makna', 'menang', 'enggan', 'tenang', 'dewa', 'dewasa', 'cinta', 'gemar', 'intai', 'putus', 'putus', 'sakit', 'hati']"
1,"Ada berita pendeta yg ngebunuh anak angkatnya kalo ga salah, itu pun korban dalam kondisi hamil, sebelum dibunuh juga diperkosa dulu, miris kali","['berita', 'pendeta', 'bunuh', 'anak', 'angkat', 'salah', 'korban', 'kondisi', 'hamil', 'bunuh', 'perkosa', 'miris']"
1,"Ada saat dimana emang lelah dalam perjuangan, ketika satu tujuan tidak memperlihatkan keterbukaan, lebih baik memilih mundur, untuk menggapai tujuan yg lainnya.","['lelah', 'juang', 'tuju', 'buka', 'pilih', 'mundur', 'gapai', 'tuju']"
1,"Penyakit andalan dr jaman sma ampe skrg Pinggang encok Antara salah tidur, kurang minum air putih atau sudah tinggal hitung kalender saja","['sakit', 'andal', 'zaman', 'pinggang', 'encok', 'salah', 'tidur', 'minum', 'air', 'putih', 'tinggal', 'hitung', 'kalender']"
1,"Tak yakin ku kan mampu hapus rasa sakitku. Ku selalu perjuangkan cinta kita , namun apa salahku? Hingga ku tak layak dapatkan Kesungguhanmu. . .","['hapus', 'sakit', 'juang', 'cinta', 'salah', 'layak', 'dapat', 'sungguh']"
1,"Kadang suka bingung, sama orang yang seluruh hidupnya dia habiskan untuk berdebat. Memperdebatkan hal-hal yang sebenarnya sepele tapi buat dia itu hal yang pantas untuk diperdebatkan.","['kadang', 'suka', 'bingung', 'orang', 'hidup', 'habis', 'debat', 'debat', 'sepele', 'debat']"
1,"Udah buru2 pulang biar bisa nonton ""The Clash of Titan"" eh.... Serena memutuskan pensiun karena cedera otot lengan. Ya gimana lagi kalau udah sakit...kesehatan adalah yg utama kan. [URL]","['buru', 'pulang', 'tonton', 'rena', 'putus', 'pensiun', 'cedera', 'otot', 'lengan', 'sakit', 'sehat', 'utama']"
1,"Kadang bingung sama cowok yang joget depan kamera lepas baju cuma pake boxer, apa coba.. bikin martabat cowok turun. Drastis, miris banget","['kadang', 'bingung', 'cowok', 'kamera', 'lepas', 'baju', 'pakai', 'boxer', 'coba', 'bikin', 'martabat', 'cowok', 'turun', 'drastis', 'miris', 'banget']"
1,"kenangan SMA, tiap pulang sekolah sebelum pulang minta uang ke temen cewek seribu bilangnya buat bensin, tapi malah nyasar ke warung nongki beli udud haha :(","['kenang', 'pulang', 'sekolah', 'pulang', 'uang', 'teman', 'perempuan', 'ribu', 'bilang', 'bensin', 'nyasar', 'warung', 'beli', 'udud']"
1,"Jaman dulu fotografer masih jarang main photoshop. Sekarang setelah banyak aplikasi photoshop yg semua orang bisa download free di hp, orang udah mulai mual lihat foto yg kebanyakan aneh, gua bingung jadinya","['zaman', 'fotografer', 'jarang', 'main', 'aplikasi', 'orang', 'download', 'free', 'hp', 'orang', 'mual', 'lihat', 'foto', 'banyak', 'aneh', 'bingung']"
1,"[USERNAME] [USERNAME] [USERNAME] [USERNAME] [USERNAME] Iya menurut wasit sih begitu. Tapi ini diundur lagi jadi pesimis deh sama ini negara, terus aja php tuh.","['wasit', 'undur', 'pesimis', 'negara']"
1,inayah_k iyaiya ' sudah tidak-usah sedih gitu,['sedih']
1,"[USERNAME] [USERNAME] [USERNAME] Kok sedih ya baca ini? Apa kabar ibu yg cmn fokus urus anak dan ibadah, duit ngepas jd gaada budget bahkan buat beli bedak doang, badan melar krn ngabisin makan anak karena sayang uangnya kl smp dibuang. Ga pantes dicintai suami","['sedih', 'baca', 'kabar', 'fokus', 'urus', 'anak', 'ibadah', 'uang', 'biaya', 'beli', 'bedak', 'badan', 'melar', 'habis', 'makan', 'anak', 'sayang', 'uang', 'buang', 'cinta', 'suami']"
1,"Jika Engkau menolak sebuah ketulusan, Janganlah kau menolak,,, karena jika engkau menolak mungkin dia hanya senyum saja atau diam menganggukkan kepala, namun sesungguhnya dia tak marah melainkan sedih. Jika engkau buatnya sedih Niscaya akan sulit lagi datang ketulusan,,,","['engkau', 'tolak', 'tulus', 'tolak', 'engkau', 'tolak', 'senyum', 'diam', 'angguk', 'kepala', 'sungguh', 'marah', 'sedih', 'engkau', 'buat', 'sedih', 'niscaya', 'sulit', 'tulus']"
1,Diyana sakit Hati. Ia menggerogoti pensil untuk menghilangkan kesedihannya.,"['sakit', 'hati', 'gerogot', 'hilang', 'sedih']"
1,"padahal w udh chat dia, save nomor w. dan w ganti nomor wa pas di hari ultah w. bener bener sedih, dll. dan tadi bisa 1 ruangan ujian it 1 jam kurang, karna udh campur aduk salting w keluar duluan","['chat', 'simpan', 'nomor', 'ganti', 'nomor', 'ulang', 'sedih', 'ruang', 'uji', 'jam', 'campur', 'aduk', 'salah', 'tingkah', 'duluan']"
1,"Sesedih ini kah jauh dari yang bener bener sayang sama kita. Aku di pindahkan lagi di kelas bawah lantai 1. Dan sendiri tanpa teman susah kalau lagi sedih, lagi happy, cerita pun gak bisa.","['sedih', 'sayang', 'pindah', 'kelas', 'lantai', 'teman', 'susah', 'sedih', 'bahagia', 'cerita']"
1,"Harusnya kamu bahagia , karena khia sudah merelakan ngetag Kayun, meluangkan sedikit waktu untuk mengingat Kayun, tp kayunya bukanya seneng malah begitu , kaya ada sedih sedihnya gitu wkwkw","['bahagia', 'rela', 'luang', 'kayu', 'buka', 'senang', 'sedih', 'sedih']"
1,"Dari tadi notifikasi twitter saya tidak berhenti berbunyi, padahal saya mau tidur, saya cek dan ternyata semua notifikasi dari BMKG yang mengabarkan gempa-gempa susulan yang terjadi di Lombok. Saya benar-benar sedih dan saya berdoa semoga kita mendapat perlindungan Tuhan. Amin.","['notifikasi', 'twitter', 'henti', 'bunyi', 'tidur', 'cek', 'notifikasi', 'bmkg', 'kabar', 'gempa', 'gempa', 'susul', 'sedih', 'doa', 'moga', 'lindung', 'tuhan', 'amin']"
1,Sejujurnya masih sesedih itu gak bisa nurutin ambisi yang selama ini diinginkan. Tapi emang harus belajar ikhlas. Ridho. Benar-benar menyerahkan semuanya ke Tuhan. ,"['jujur', 'sedih', 'ambisi', 'ajar', 'ikhlas', 'ridho', 'serah', 'tuhan']"
1,Sedih ya di ig banya yg comment jelek ke via vallen. Mungkin belum pernah ngerasain sakitnya sexual harassment walaupun itu bukan kontak fisik. Saya membayangkan diri saya sendiri dinilai segitu rendahnya aja pengen pukul orangnya. ,"['sedih', 'comment', 'jelek', 'sakit', 'seksual', 'leceh', 'kontak', 'fisik', 'bayang', 'nilai', 'rendah', 'orang']"
1,Ga tau kenapa tadi nangis cuma gara2 solat Maghrib nya telat hampir mau isya baru solat gara2 partner kerja yg istirahat duluan lama bgt istirahat nya. Ya ampun sedih bgt hati,"['tangis', 'gara', 'solat', 'maghrib', 'telat', 'isya', 'solat', 'gara', 'partner', 'kerja', 'istirahat', 'duluan', 'banget', 'istirahat', 'ampun', 'sedih', 'banget', 'hati']"
